time,open,high,low,close,volume,pct_chg
201702031009,6208.16748046875,6208.16748046875,6206.88037109375,6207.31689453125,212569800,-0.00015463220086719964
201702031010,6207.162109375,6207.162109375,6204.85791015625,6204.85791015625,244428300,-0.00039630629643716553
201702031011,6205.01123046875,6205.01123046875,6204.140625,6204.88134765625,231941000,3.2232798161668796e-06
201702031012,6204.62744140625,6205.1005859375,6204.31884765625,6205.08740234375,210533500,3.384432897979295e-05
201702031013,6205.421875,6210.677734375,6205.421875,6210.677734375,203973500,0.0009008733152944259
201702031014,6210.80908203125,6212.84912109375,6210.80908203125,6212.7470703125,206478400,0.0003332968370612921
201702031015,6212.79345703125,6214.08349609375,6212.79345703125,6214.02880859375,186780800,0.00020602792644153212
201702031016,6214.02197265625,6214.3154296875,6213.58837890625,6214.16259765625,185981200,2.0920401092361374e-05
201702031017,6214.03515625,6214.16015625,6213.4921875,6213.7041015625,173844800,-7.402448601256939e-05
201702031018,6213.5810546875,6213.80224609375,6213.1953125,6213.72021484375,156470000,3.2186941758549636e-06
201702031019,6213.443359375,6213.89501953125,6213.2119140625,6213.591796875,160905200,-2.0921444802812772e-05
201702031020,6213.7607421875,6213.7724609375,6213.09228515625,6213.392578125,170892800,-3.218751156730537e-05
201702031021,6213.32666015625,6214.05859375,6212.55810546875,6212.822265625,161456200,-9.173736076451e-05
201702031022,6212.90771484375,6213.109375,6212.49072265625,6212.59228515625,178028900,-3.7020225919892624e-05
201702031023,6212.81103515625,6212.81103515625,6211.75,6211.8955078125,194392400,-0.00011106478940348108
201702031024,6211.78271484375,6211.78271484375,6211.220703125,6211.220703125,231640100,-0.00010946731273830945
201702031025,6210.79833984375,6211.01171875,6210.505859375,6210.8427734375,190715800,-6.11796072269577e-05
201702031026,6211.21826171875,6211.671875,6210.75146484375,6211.1806640625,171838200,5.474299772667557e-05
201702031027,6211.19189453125,6212.48583984375,6211.19189453125,6212.48583984375,182321800,0.00021091000421802342
201702031028,6212.3291015625,6213.3583984375,6212.31689453125,6213.3583984375,171740900,0.00014004046686588723
201702031029,6213.03759765625,6213.560546875,6212.8046875,6213.14697265625,179541100,-3.379813820547639e-05
201702031030,6212.310546875,6212.50048828125,6209.330078125,6209.330078125,236944000,-0.0006148250082486095
201702031031,6208.88134765625,6208.88134765625,6207.5888671875,6207.5888671875,229010400,-0.0002802234701649864
201702031032,6207.49609375,6207.62060546875,6206.30224609375,6206.30224609375,200041900,-0.0002078101163253132
201702031033,6206.21533203125,6206.21533203125,6204.7509765625,6205.0419921875,202347200,-0.0002030195124309575
201702031034,6204.9052734375,6204.9052734375,6203.8974609375,6204.18603515625,199148500,-0.00013698541830520217
201702031035,6204.0380859375,6204.0380859375,6202.03125,6202.06201171875,204444000,-0.00034331637167772655
201702031036,6202.203125,6202.203125,6201.0625,6201.0625,199814600,-0.00016123675037005292
201702031037,6201.080078125,6201.8896484375,6201.080078125,6201.62353515625,157111500,9.030714103719362e-05
201702031038,6202.15380859375,6204.4501953125,6201.7548828125,6204.4501953125,184016000,0.0004563323776689554
201702031039,6203.82861328125,6204.54248046875,6203.55810546875,6204.2802734375,138763200,-2.739968893294975e-05
201702031040,6204.70751953125,6204.84814453125,6203.68701171875,6203.68701171875,127603900,-9.509564365250966e-05
201702031041,6203.9423828125,6204.4296875,6203.92724609375,6204.4296875,139808500,0.00011928384558235194
201702031042,6204.994140625,6205.47998046875,6204.994140625,6205.25244140625,137093800,0.00013216363146972832
201702031043,6205.5478515625,6206.41015625,6205.5478515625,6206.2529296875,121810900,0.00016115386164949896
201702031044,6206.22216796875,6206.73291015625,6206.10107421875,6206.630859375,130749400,6.122860020152388e-05
201702031045,6207.03515625,6207.03515625,6203.298828125,6203.298828125,169683600,-0.0005365230406838561
201702031046,6202.13720703125,6202.2666015625,6201.341796875,6201.599609375,173241700,-0.00027404768429706294
201702031047,6201.3779296875,6201.486328125,6200.22021484375,6200.33740234375,141472500,-0.00020317337461306373
201702031048,6200.330078125,6200.9228515625,6200.0810546875,6200.27587890625,131158700,-9.67688868680483e-06
201702031049,6200.6318359375,6201.5146484375,6200.0771484375,6200.59716796875,137830300,5.1610572425753176e-05
201702031050,6200.728515625,6200.8134765625,6200.06982421875,6200.65185546875,141775100,8.063735767338542e-06
201702031051,6200.26513671875,6200.54296875,6199.16259765625,6199.32275390625,129880600,-0.00021449364179559893
201702031052,6199.3447265625,6199.66796875,6198.37548828125,6198.38720703125,145557000,-0.00015001645341738978
201702031053,6198.31005859375,6198.53759765625,6196.81982421875,6197.2958984375,154010100,-0.00017585211643666998
201702031054,6197.23388671875,6197.478515625,6196.03515625,6196.57275390625,153102300,-0.0001177932325368003
201702031055,6196.33984375,6197.111328125,6195.2841796875,6195.2841796875,141002700,-0.00020817968650399532
201702031056,6196.09228515625,6197.291015625,6195.93994140625,6197.291015625,170453800,0.0003244405418318941
201702031057,6197.43115234375,6197.6484375,6196.56689453125,6197.556640625,138803000,4.356743028011145e-05
201702031058,6197.6201171875,6199.521484375,6197.41455078125,6199.521484375,138619700,0.0003162534933103256
201702031059,6199.03271484375,6199.03271484375,6198.2158203125,6198.4169921875,132586700,-0.00017743309159423681
201702031100,6198.52197265625,6198.70703125,6195.39794921875,6196.412109375,146378600,-0.0003242761865120958
201702031101,6196.38330078125,6196.88134765625,6196.18017578125,6196.18017578125,143830300,-3.711826686736419e-05
201702031102,6195.6396484375,6195.9248046875,6195.04638671875,6195.04638671875,124843900,-0.0001823704282316596
201702031103,6195.4306640625,6195.61181640625,6194.0771484375,6194.7158203125,132590000,-5.326833520313823e-05
201702031104,6195.0078125,6195.0078125,6194.076171875,6194.54638671875,129409200,-2.7442725417770042e-05
201702031105,6194.59228515625,6194.7119140625,6193.181640625,6193.181640625,143200200,-0.00022116215060008493
201702031106,6193.00390625,6193.09765625,6192.599609375,6192.79736328125,163596100,-6.135781617844227e-05
201702031107,6192.74658203125,6193.27685546875,6190.82763671875,6192.65185546875,138725900,-2.4221676786062574e-05
201702031108,6192.97021484375,6194.078125,6192.56494140625,6194.03125,125802000,0.00022284482410594997
201702031109,6193.65283203125,6194.5087890625,6193.24755859375,6194.30810546875,127508200,4.520481818803823e-05
201702031110,6193.91552734375,6195.4462890625,6193.91552734375,6195.21923828125,134827600,0.00014690901811498236
201702031111,6195.6298828125,6196.07421875,6195.19287109375,6195.70703125,131316000,7.909323639831989e-05
201702031112,6196.11279296875,6196.96337890625,6196.00830078125,6196.67626953125,118570200,0.00015655994228258585
201702031113,6197.11962890625,6199.48779296875,6197.11962890625,6199.48779296875,145542000,0.0004534686315897929
201702031114,6199.80029296875,6200.44140625,6199.5498046875,6200.44140625,130686100,0.00015323841154679663
201702031115,6200.94677734375,6202.978515625,6200.94677734375,6202.95751953125,139260700,0.000406422769997139
201702031116,6203.58056640625,6205.10595703125,6203.58056640625,6205.10595703125,131874100,0.00034660871583880315
201702031117,6205.4658203125,6205.685546875,6205.27587890625,6205.443359375,130992100,5.3181974211558014e-05
201702031118,6205.78564453125,6206.62060546875,6205.6328125,6206.62060546875,106587000,0.00019015573432357158
201702031119,6206.7060546875,6206.7060546875,6205.7724609375,6205.87451171875,114224900,-0.00012083871736956464
201702031120,6206.1884765625,6206.83251953125,6206.134765625,6206.74853515625,100678700,0.00014180123012574875
201702031121,6206.86572265625,6206.86572265625,6206.0146484375,6206.0146484375,99049700,-0.00011922503725780853
201702031122,6206.29443359375,6206.3896484375,6204.884765625,6205.49609375,103679800,-8.217840448210278e-05
201702031123,6205.8701171875,6206.4853515625,6205.6640625,6206.384765625,88458700,0.00014180968495680624
201702031124,6207.3740234375,6208.1943359375,6207.32373046875,6207.99267578125,94784200,0.0002594104776052486
201702031125,6207.970703125,6208.08251953125,6206.93896484375,6207.388671875,97254500,-9.664964022160216e-05
201702031126,6207.2392578125,6207.2392578125,6206.05029296875,6206.24072265625,91475500,-0.00018526304936539173
201702031127,6206.5166015625,6206.5361328125,6206.0615234375,6206.25830078125,79125900,3.2225630979265674e-06
201702031128,6206.158203125,6206.708984375,6206.12451171875,6206.12451171875,95788500,-2.2557868990413787e-05
201702031129,6206.232421875,6206.7216796875,6206.0283203125,6206.638671875,73608300,8.378826062016564e-05
201702031300,6206.66455078125,6208.72705078125,6206.66455078125,6208.72705078125,188946100,0.00033673614064921864
201702031301,6208.771484375,6208.771484375,6207.54150390625,6207.54150390625,62968000,-0.00019166560633165908
201702031302,6207.57861328125,6207.72021484375,6206.55029296875,6206.79052734375,75032500,-0.00012082080824282748
201702031303,6206.92138671875,6207.0859375,6205.83349609375,6205.83349609375,63089400,-0.00015466932182339743
201702031304,6205.9716796875,6205.9716796875,6205.0322265625,6205.33740234375,68407200,-7.895801206281305e-05
201702031305,6205.41064453125,6206.27490234375,6205.0078125,6206.27490234375,85634900,0.00014987091762908022
201702031306,6206.44482421875,6206.732421875,6206.20556640625,6206.501953125,84765200,3.7059296485564275e-05
201702031307,6206.43408203125,6206.640625,6206.33447265625,6206.4921875,74461900,-1.6112140498458771e-06
201702031308,6206.728515625,6207.30908203125,6206.52587890625,6207.30908203125,66087800,0.0001321197649557515
201702031309,6207.47021484375,6207.61279296875,6207.0087890625,6207.61279296875,78595300,4.8330114010619596e-05
201702031310,6207.76708984375,6207.76708984375,6207.38818359375,6207.62353515625,66042800,1.6109259441954293e-06
201702031311,6207.6083984375,6208.03466796875,6207.49755859375,6208.03466796875,80903800,6.604785731090246e-05
201702031312,6208.07958984375,6208.79248046875,6208.07958984375,6208.79248046875,82341800,0.00012242208881074745
201702031313,6208.85888671875,6209.07861328125,6208.37646484375,6208.5361328125,78035700,-4.026549456492834e-05
201702031314,6208.8828125,6209.7626953125,6208.8828125,6209.71923828125,96184300,0.00019006078723826647
201702031315,6209.67529296875,6210.1669921875,6209.4453125,6209.51318359375,77942100,-3.3817949923631296e-05
201702031316,6209.6884765625,6209.8916015625,6209.52392578125,6209.8916015625,73068900,6.119645511493133e-05
201702031317,6209.41259765625,6209.41259765625,6208.2998046875,6208.51953125,91165500,-0.0002206158241128131
201702031318,6208.34033203125,6208.892578125,6208.14990234375,6208.48388671875,106039700,-6.442759305058665e-06
201702031319,6208.365234375,6208.69287109375,6206.41162109375,6208.69287109375,79014800,3.3824704275486894e-05
201702031320,6208.07958984375,6208.40087890625,6207.57568359375,6208.40087890625,83832200,-4.670872599532583e-05
201702031321,6208.3134765625,6208.509765625,6207.849609375,6208.509765625,79967500,1.771793054583526e-05
201702031322,6208.65625,6208.67236328125,6208.27197265625,6208.52001953125,88482000,1.6106924205505635e-06
201702031323,6208.703125,6210.22119140625,6208.640625,6210.22119140625,108824500,0.0002738172704606079
201702031324,6210.5146484375,6211.265625,6210.49267578125,6211.23291015625,98422600,0.00016263514013981073
201702031325,6211.54638671875,6212.3505859375,6211.54638671875,6212.1796875,105250900,0.0001529487718214817
201702031326,6212.51904296875,6213.22216796875,6212.3154296875,6213.19677734375,103247500,0.00016419356811936403
201702031327,6213.53466796875,6213.53466796875,6212.857421875,6213.5234375,94412800,5.1503251142781536e-05
201702031328,6213.54736328125,6213.90283203125,6213.16064453125,6213.4521484375,103125200,-1.126575596455126e-05
201702031329,6213.63916015625,6215.27734375,6213.603515625,6215.27734375,108803300,0.00029452236680094224
201702031330,6214.974609375,6214.974609375,6214.43994140625,6214.51806640625,103378100,-0.00012227928588881554
201702031331,6214.7021484375,6214.76953125,6214.12744140625,6214.3046875,91915900,-3.540096419352157e-05
201702031332,6214.48876953125,6214.56591796875,6213.8994140625,6214.40185546875,105247500,1.6091917030003344e-05
201702031333,6213.94091796875,6213.94189453125,6213.45556640625,6213.580078125,91524800,-0.00013195159629242337
201702031334,6213.66650390625,6214.310546875,6213.66650390625,6214.310546875,87241200,0.0001174846062979018
201702031335,6214.25,6214.37109375,6213.98583984375,6213.98583984375,83962800,-5.149405163251686e-05
201702031336,6213.806640625,6214.3974609375,6213.806640625,6214.328125,78533700,5.47152473693302e-05
201702031337,6214.3525390625,6214.3525390625,6213.810546875,6214.20654296875,101544200,-1.9310207214573438e-05
201702031338,6214.4755859375,6214.4755859375,6213.63232421875,6214.03564453125,109004500,-2.7356655150079234e-05
201702031339,6213.97216796875,6213.97216796875,6212.75146484375,6213.06787109375,112671700,-0.00015609812617878305
201702031340,6213.328125,6213.8857421875,6213.166015625,6213.57373046875,99826000,8.047551371537232e-05
201702031341,6213.8037109375,6214.4697265625,6213.49365234375,6214.3662109375,80083800,0.0001287504606852785
201702031342,6214.568359375,6216.091796875,6214.568359375,6216.0458984375,91857500,0.0002703411608899753
201702031343,6216.234375,6216.94140625,6216.234375,6216.70556640625,91564100,0.00010617675211754829
201702031344,6216.994140625,6217.56103515625,6216.54736328125,6217.56103515625,104526000,0.00013672826945443362
201702031345,6217.46240234375,6218.0751953125,6217.27490234375,6217.9462890625,104262700,6.272557080255758e-05
201702031346,6217.84765625,6218.1728515625,6215.8662109375,6216.4921875,165829800,-0.00023480407529818947
201702031347,6216.87255859375,6217.50537109375,6216.87255859375,6217.0546875,102245300,9.008298895363254e-05
201702031348,6217.150390625,6217.220703125,6216.349609375,6216.349609375,103204900,-0.0001125935934245259
201702031349,6216.2939453125,6216.67724609375,6215.8505859375,6216.67724609375,93987500,5.308581402263535e-05
201702031350,6216.943359375,6217.16015625,6216.50439453125,6217.0146484375,90262900,5.3082996068543054e-05
201702031351,6216.9111328125,6217.09423828125,6216.61376953125,6217.09423828125,94367800,1.2867922039694335e-05
201702031352,6217.18017578125,6217.59423828125,6217.14990234375,6217.59423828125,100740000,8.042347786507698e-05
201702031353,6217.69140625,6218.64453125,6217.69140625,6218.64111328125,124215100,0.0001688757219437953
201702031354,6218.658203125,6220.16943359375,6218.658203125,6220.005859375,140981200,0.0002203054043969921
201702031355,6220.23193359375,6221.04345703125,6219.96533203125,6220.244140625,145018200,3.6977432512186326e-05
201702031356,6220.81396484375,6221.60791015625,6220.79052734375,6221.3984375,118837700,0.00018648798117104626
201702031357,6221.44189453125,6221.82568359375,6221.28076171875,6221.28076171875,121672300,-1.9288263091943314e-05
201702031358,6221.36572265625,6221.94482421875,6221.36572265625,6221.54150390625,106998600,4.179204279508575e-05
201702031359,6221.35205078125,6222.3037109375,6221.35205078125,6222.2880859375,126846400,0.00012054893161494995
201702031400,6222.23291015625,6222.4287109375,6221.91455078125,6221.91455078125,133157600,-6.10707633363905e-05
201702031401,6222.08154296875,6222.26318359375,6221.29931640625,6221.29931640625,119088800,-9.804063382456984e-05
201702031402,6221.45947265625,6221.474609375,6220.828125,6220.828125,132285000,-7.55469114173124e-05
201702031403,6220.93115234375,6221.2509765625,6220.63720703125,6220.63720703125,109313000,-3.054254818080082e-05
201702031404,6220.48046875,6221.23876953125,6220.48046875,6220.9990234375,100302300,5.787185884398305e-05
201702031405,6220.95361328125,6221.1923828125,6220.77001953125,6220.822265625,103403400,-2.8934254942991622e-05
201702031406,6220.89990234375,6221.130859375,6220.64599609375,6220.85400390625,98937500,4.822515359714785e-06
201702031407,6220.7783203125,6221.021484375,6220.59375,6220.81982421875,102580200,-4.822492103317977e-06
201702031408,6221.06689453125,6221.13037109375,6219.771484375,6219.771484375,123367700,-0.00016878803758979544
201702031409,6219.865234375,6220.08837890625,6217.865234375,6218.33447265625,151098600,-0.0002315198150414366
201702031410,6218.30126953125,6218.30126953125,6216.7744140625,6216.78173828125,110151500,-0.0002492630658070816
201702031411,6216.86669921875,6216.86669921875,6215.96435546875,6216.50439453125,124020400,-4.5039393383627946e-05
201702031412,6216.6953125,6216.779296875,6215.802734375,6216.03662109375,115019400,-7.399662189333522e-05
201702031413,6216.3779296875,6216.431640625,6215.654296875,6216.20556640625,107017500,2.7348601360444036e-05
201702031414,6216.18212890625,6216.2529296875,6215.26416015625,6215.34912109375,100716900,-0.00013834796443490394
201702031415,6215.19189453125,6215.43994140625,6214.88623046875,6214.88623046875,98300300,-7.401031317622042e-05
201702031416,6214.8662109375,6214.8662109375,6214.14697265625,6214.28857421875,109692600,-9.654233622802266e-05
201702031417,6214.228515625,6214.52978515625,6213.5908203125,6213.80810546875,109549700,-7.724132604036704e-05
201702031418,6213.96484375,6214.09619140625,6213.353515625,6213.42822265625,110046700,-6.115410673968036e-05
201702031419,6213.59521484375,6213.80322265625,6213.2822265625,6213.80322265625,115951200,5.954842977229369e-05
201702031420,6213.77734375,6213.77734375,6213.4091796875,6213.58642578125,123494300,-3.379574495476767e-05
201702031421,6213.93505859375,6214.07568359375,6213.6123046875,6213.6123046875,120181600,3.218751156719435e-06
201702031422,6213.61181640625,6214.05126953125,6213.61181640625,6213.900390625,103414800,4.66717415479323e-05
201702031423,6213.998046875,6214.35009765625,6213.76904296875,6214.15234375,110637000,4.023238223971326e-05
201702031424,6214.09521484375,6214.15869140625,6213.21826171875,6213.43115234375,94633900,-0.00011586459934176396
201702031425,6213.3125,6214.45751953125,6213.3125,6213.67236328125,103431300,3.8626008500797226e-05
201702031426,6213.5283203125,6213.5283203125,6212.99609375,6213.30224609375,114559000,-5.954612974290452e-05
201702031427,6213.38037109375,6213.71826171875,6212.97607421875,6213.71826171875,135777000,6.759692916813442e-05
201702031428,6213.56689453125,6213.794921875,6213.2626953125,6213.53759765625,124511700,-2.8968154342390307e-05
201702031429,6213.30322265625,6213.54150390625,6213.10205078125,6213.54150390625,104447500,0.0
201702031430,6213.47265625,6213.47265625,6212.66748046875,6212.81298828125,120197100,-0.00011748536261124709
201702031431,6212.93212890625,6212.93212890625,6211.92041015625,6211.92041015625,132654000,-0.00014325240913537485
201702031432,6211.82763671875,6211.82763671875,6210.509765625,6210.509765625,168146700,-0.0002269829617895791
201702031433,6210.599609375,6210.599609375,6209.287109375,6209.2880859375,156539000,-0.00019644119404049754
201702031434,6209.0478515625,6209.0478515625,6208.162109375,6208.37646484375,130963700,-0.00014655459802970228
201702031435,6208.40673828125,6208.8173828125,6208.263671875,6208.6455078125,140730000,4.3489605983992874e-05
201702031436,6208.64990234375,6209.251953125,6208.1123046875,6208.64599609375,150675700,0.0
201702031437,6208.6240234375,6209.2099609375,6208.22509765625,6208.767578125,144872400,1.9327873209240565e-05
201702031438,6208.7392578125,6208.8583984375,6207.77197265625,6208.37109375,167665400,-6.442499883241304e-05
201702031439,6208.34228515625,6208.5126953125,6208.14208984375,6208.49755859375,136343100,2.093947364611992e-05
201702031440,6208.9541015625,6210.13671875,6208.65185546875,6209.89306640625,148944400,0.00022388660707095553
201702031441,6210.341796875,6210.8369140625,6210.10498046875,6210.49169921875,141742700,9.662006895450048e-05
201702031442,6210.34375,6210.72900390625,6210.052734375,6210.38427734375,150114200,-1.7711967976730136e-05
201702031443,6210.60205078125,6210.8828125,6210.45361328125,6210.47021484375,143657900,1.4491866842325507e-05
201702031444,6210.40673828125,6211.275390625,6210.17626953125,6210.5634765625,143941800,1.4491656831205901e-05
201702031445,6211.150390625,6211.34423828125,6210.2451171875,6210.54345703125,138709300,-3.2203215170056865e-06
201702031446,6210.2470703125,6210.8134765625,6209.84521484375,6209.84521484375,154746700,-0.00011110145011539174
201702031447,6209.6904296875,6209.6904296875,6207.4365234375,6207.4365234375,196013200,-0.0003880931101396534
201702031448,6207.529296875,6207.70849609375,6207.11083984375,6207.11083984375,213137100,-5.316201203720006e-05
201702031449,6207.70166015625,6207.70166015625,6205.96337890625,6206.1005859375,214802300,-0.0001627166265780744
201702031450,6206.044921875,6206.439453125,6205.009765625,6205.10595703125,224281200,-0.00015952047179401685
201702031451,6205.1982421875,6205.22509765625,6204.06396484375,6204.06396484375,218785700,-0.0001692153724912604
201702031452,6203.8701171875,6204.27197265625,6203.7919921875,6203.927734375,248666400,-2.0954020431784848e-05
201702031453,6203.89794921875,6204.08837890625,6203.54052734375,6203.83154296875,216141400,-1.6118815009291687e-05
201702031454,6203.66064453125,6204.32373046875,6203.28173828125,6203.5712890625,235316700,-4.190959455696586e-05
201702031455,6203.8232421875,6204.78125,6203.73291015625,6204.2548828125,275960300,0.00010961430273215278
201702031456,6204.55029296875,6205.31787109375,6204.39599609375,6205.31787109375,312841500,0.0001724624249506146
201702031457,6205.31689453125,6205.77392578125,6205.005859375,6205.77392578125,135136800,7.251841967881312e-05
201702031458,6205.7509765625,6206.19482421875,6205.53173828125,6205.78125,146827500,1.6114035807923699e-06
201702031459,6206.16552734375,6207.1640625,6206.04345703125,6207.1640625,171477600,0.00022237333582575403
201702031500,6207.16552734375,6207.40576171875,6207.09228515625,6207.09228515625,299281000,-1.1277299118983564e-05
201702060930,6207.47119140625,6216.4462890625,6207.47119140625,6216.4462890625,551871600,0.001507953002131357
201702060931,6216.17578125,6216.17578125,6213.74609375,6213.74609375,371702400,-0.000434331491446005
201702060932,6213.525390625,6214.15625,6212.92041015625,6213.3837890625,372271600,-5.954536310603942e-05
201702060933,6213.205078125,6216.84228515625,6213.205078125,6216.84228515625,349832800,0.0005568627703440576
201702060934,6217.3671875,6219.3232421875,6217.3671875,6219.19677734375,393466600,0.0003796140804652737
201702060935,6219.2265625,6220.72265625,6219.2265625,6220.72265625,337143000,0.00024440442500650583
201702060936,6220.5595703125,6221.23388671875,6220.5595703125,6221.09326171875,335367700,5.94786455587748e-05
201702060937,6221.6748046875,6222.33544921875,6221.14697265625,6221.14697265625,368576200,9.644612117831741e-06
201702060938,6221.2158203125,6221.671875,6220.8564453125,6220.9365234375,330490800,-3.375581685061135e-05
201702060939,6220.76611328125,6220.76953125,6219.81005859375,6220.2802734375,347511700,-0.00010609329136757051
201702060940,6220.0576171875,6220.94921875,6220.0576171875,6220.8115234375,345334800,8.520516761323371e-05
201702060941,6220.42333984375,6220.71337890625,6219.88330078125,6220.13427734375,325075500,-0.00010931052387075368
201702060942,6220.083984375,6220.2998046875,6218.97119140625,6219.16015625,334351400,-0.00015594529374796107
201702060943,6219.0869140625,6219.30029296875,6217.8720703125,6217.947265625,324746800,-0.00019456003704676483
201702060944,6218.107421875,6218.12744140625,6217.01220703125,6217.01220703125,351350500,-0.00015117522656171722
201702060945,6216.68798828125,6216.68798828125,6214.89404296875,6214.89404296875,334926900,-0.0003409999340518999
201702060946,6214.2890625,6214.2890625,6213.65234375,6213.65234375,316392800,-0.00019952082820462458
201702060947,6213.5908203125,6213.83447265625,6212.70361328125,6212.70361328125,301722900,-0.00015288920360811975
201702060948,6212.84814453125,6212.84814453125,6211.91015625,6211.91015625,300506400,-0.0001271588842209903
201702060949,6211.64453125,6211.94970703125,6210.720703125,6210.720703125,318139400,-0.00019156748890436504
201702060950,6210.5849609375,6210.822265625,6208.9794921875,6209.1484375,322065200,-0.00025278872658895946
201702060951,6208.65576171875,6208.95947265625,6208.45068359375,6208.45068359375,299003200,-0.00011273684803869699
201702060952,6208.26611328125,6208.36181640625,6207.71240234375,6207.828125,270279300,-9.986389517513405e-05
201702060953,6207.55126953125,6207.93994140625,6207.27294921875,6207.27294921875,260437600,-9.020865584263849e-05
201702060954,6207.79638671875,6207.79638671875,6206.09033203125,6206.6962890625,273618200,-9.182780836025639e-05
201702060955,6206.31787109375,6206.31787109375,6205.09716796875,6205.21484375,289735200,-0.00024006315755553675
201702060956,6205.05322265625,6205.05322265625,6200.30517578125,6200.30517578125,340318000,-0.0007896590123460667
201702060957,6200.13623046875,6200.13623046875,6196.46435546875,6196.46435546875,375808800,-0.0006209366951007711
201702060958,6196.63330078125,6196.8779296875,6195.83251953125,6195.986328125,364027100,-7.584975937879879e-05
201702060959,6195.4951171875,6199.41259765625,6195.4951171875,6198.16064453125,338274700,0.0003502265174735175
201702061000,6198.05517578125,6198.16064453125,6197.3076171875,6197.87841796875,270944000,-4.5174697006822306e-05
201702061001,6197.8125,6197.8125,6196.8896484375,6197.10546875,264566500,-0.00012423602909383824
201702061002,6197.15576171875,6197.2431640625,6196.8408203125,6197.23974609375,276754200,2.097752016672061e-05
